"area","day","SO2","CO","O3","NO2","PM10","PM2.5"
"광주","20160324",0.00288471911329204,0.389761319641815,0.0338564038066054,0.0195736956080542,48.6944444444444,23.755832707987
"광주","20160325",0.00285185185185185,0.459722222222222,0.0330046296296296,0.023412037037037,54.0787037037037,29.0289808561351
"광주","20160326",0.00272685185185185,0.487962962962963,0.034125,0.0240555555555556,58.2083333333333,34.7697215968759
"광주","20160327",0.00313888888888889,0.477314814814815,0.0403101851851852,0.0257824074074074,57.212962962963,35.1910178931722
"광주","20160328",0.00423460104085366,0.589721198262065,0.0393331974023002,0.0321820188218258,76.7484862446759,41.4457477793316
"광주","20160329",0.00361423067048329,0.589721198262065,0.0450878270319298,0.0288951710177986,85.9823046318866,44.3161432138344
"광주","20160330",0.00321099303867273,0.476811730472102,0.0397777195216207,0.0269927717060407,62.9822604500579,30.3577096239713
"광주","20160331",0.00425242977832301,0.549510289450537,0.0354212768775773,0.0344420350131247,72.2083333333333,34.0104623376166
"광주","20160401",0.00393541511220157,0.595806585746833,0.0373749611625619,0.0399581441003234,88.1759259259259,43.8391660413203
"광주","20160402",0.00348611111111111,0.524074074074074,0.0397222222222222,0.0320787037037037,73.5462962962963,37.4780549302092
"광주","20160403",0.00225925925925926,0.465740740740741,0.0357777777777778,0.0188472222222222,63.3148148148148,41.1863882635425
"광주","20160404",0.00208645289270551,0.436480457521324,0.036097086291189,0.0169090599066875,35.3573046318866,24.945772843464
"광주","20160405",0.00295925304139889,0.406374491135482,0.0312822520576552,0.0226751689938863,41.8464874354746,21.0429950656862
"광주","20160406",0.00321805244662537,0.424946504827,0.0312221445473461,0.0264348067191654,40.3688566150463,20.9827346881037
"광주","20160407",0.00213425925925926,0.382407407407407,0.0340555555555556,0.0207731481481481,16.2268518518519,13.9826845598388
"광주","20160408",0.00246759259259259,0.434722222222222,0.0297638888888889,0.0245972222222222,88.2175925925926,29.9965734487277
"광주","20160409",0.00301388888888889,0.477777777777778,0.0337361111111111,0.0257361111111111,161.092592592593,40.9780549302092
"광주","20160410",0.00284722222222222,0.497685185185185,0.0453009259259259,0.0182685185185185,125.722222222222,46.4039808561351
"광주","20160411",0.00320219363344625,0.59203601307688,0.0433193085134113,0.0182516524992801,89.3981923299769,44.8300571668557
"광주","20160412",0.00417661570697509,0.413808646129389,0.0357082168210192,0.0176383211898591,42.9637419315394,23.4641911054528
"광주","20160413",0.00227314814814815,0.399537037037037,0.0274768518518519,0.0180740740740741,23.2407407407407,17.292869745024
"광주","20160414",0.00277777777777778,0.445833333333333,0.03525,0.0176435185185185,55.712962962963,27.630832707987
"광주","20160415",0.00325462962962963,0.468981481481481,0.0343101851851852,0.0220555555555556,49.3194444444444,26.7141660413203
"광주","20160416",0.00372222222222222,0.476851851851852,0.0339583333333333,0.0193888888888889,38.5509259259259,20.9456475228018
"광주","20160417",0.00256018518518519,0.377314814814815,0.0465833333333333,0.00959259259259259,47.3611111111111,21.0752771524314
"광주","20160418",0.00308622296568912,0.446229427330047,0.0409767547582567,0.0147379528434011,54.2060406094329,26.3485004929769
"광주","20160419",0.00278575689379597,0.429046302527417,0.0372776030093065,0.0209829447477517,44.6435627003472,25.6911682779668
"광주","20160420",0.00285451155719125,0.406904323064695,0.0371388306327318,0.0213492531875222,45.0424456352431,24.7836355498972
"광주","20160421",0.00208796296296296,0.378240740740741,0.0324583333333333,0.0171342592592593,19.3518518518519,15.9456475228018
"광주","20160422",0.00266666666666667,0.480092592592593,0.0477638888888889,0.0168611111111111,56.8101851851852,32.6030549302092
"광주","20160423",0.0025,0.510648148148148,0.0404814814814815,0.0217314814814815,165.282407407407,52.2650919672462
"광주","20160424",0.00325,0.373148148148148,0.043162037037037,0.0160972222222222,164.291666666667,32.0197215968759
"광주","20160425",0.00294907407407407,0.437962962962963,0.0393981481481481,0.0256064814814815,117.666666666667,31.4363882635425
"광주","20160426",0.00496365274401213,0.477234572055315,0.0344628464506488,0.0272725804491184,73.1412257946181,28.9503523448288
"광주","20160427",0.00201260874564782,0.361453709934825,0.0359998252315288,0.0166635003033072,14.4637861133681,12.9735506212418
"광주","20160428",0.00228043748311718,0.368478397138769,0.0336156824845837,0.0185344383727073,21.3248530426505,15.4040059202676
"광주","20160429",0.00238425925925926,0.389351851851852,0.0365,0.018375,54.0185185185185,27.1169438190981
"광주","20160430",0.00264351851851852,0.444444444444444,0.0457546296296296,0.020462962962963,57.2777777777778,27.6586104857648
"광주","20160501",0.00224537037037037,0.387962962962963,0.0457962962962963,0.016962962962963,39.6157407407407,20.8715734487277
"광주","20160502",0.0019590231143825,0.357790127610871,0.0312498834876858,0.0148512841528221,34.9900059539931,20.0475996311834
"광주","20160503",0.00200091970806556,0.352207824468815,0.0402961409465441,0.0106473912161085,21.2492652132523,13.9828098805011
"광주","20160504",0.00535011185457801,0.480965023345519,0.0495462186214202,0.0177588807932394,80.2052616408565,29.6123643177334
"광주","20160505",0.00285185185185185,0.468518518518519,0.0432546102109106,0.0177268518518519,58.8425925925926,27.8113882635425
"광주","20160506",0.00190740740740741,0.319907407407407,0.0475925925925926,0.00929166666666667,18.0794826722801,13.9549067820611
"광주","20160507",0.00193055555555556,0.299537037037037,0.0414490740740741,0.0126944444444444,170.462962962963,28.7049067820611
"광주","20160508",0.0034212962962963,0.368518518518519,0.0425648148148148,0.0164166666666667,56.8981481481481,19.2512030783574
"광주","20160509",0.00329941585566847,0.45453601307688,0.026972086291189,0.0236266524992801,55.8287478855324,23.6124144459982
"광주","20160510",0.00194999378213963,0.445726342987334,0.0250368816872848,0.0214622060309233,28.1759701077547,20.3253774089612
"광주","20160511",0.00185694133551426,0.333279838160334,0.0379906630658646,0.016189436348795,17.7477072760995,14.7883153077917
"광주","20160512",0.00190740740740741,0.32962962962963,0.038,0.0155648148148148,24.9583333333333,17.6539808561351
"광주","20160513",0.00205555555555556,0.403703703703704,0.0454074074074074,0.016287037037037,30.3009259259259,21.3160178931722
"광주","20160514",0.00303240740740741,0.427314814814815,0.0507824074074074,0.0168564814814815,37.3287037037037,23.9734253005796
"광주","20160515",0.00183796296296296,0.29212962962963,0.0393981481481481,0.00805555555555556,27.6350382278357,18.6863882635425
"광주","20160516",0.00240277777777778,0.353703703703704,0.0419259259259259,0.0159861111111111,25.7592592592593,16.5799067820611
"광주","20160517",0.00263888888888889,0.452314814814815,0.0363981481481482,0.0242268518518519,45.5,26.5104623376166
"광주","20160518",0.00262326000272616,0.45919239029301,0.0401017547582567,0.0264185083989567,48.2384480168403,29.3438708633473
"광주","20160519",0.00334351230065815,0.489707824468815,0.0421757705761737,0.0293418356605529,51.5501911391783,32.1263283990196
"광주","20160520",0.00367418592865208,0.468914612515232,0.0453563843878863,0.0270851750656234,47.1651529113426,29.890192223776
"광주","20160521",0.00363425925925926,0.418518518518519,0.0490972222222222,0.0230185185185185,38.1157407407407,25.4456475228018
"광주","20160522",0.00472222222222222,0.45462962962963,0.0569166666666667,0.0197962962962963,49.0462962962963,33.7049067820611
"광주","20160523",0.00419907407407407,0.427777777777778,0.0476435185185185,0.0203564814814815,47.5231481481481,30.6632401153944
"광주","20160524",0.00198611111111111,0.343055555555556,0.0408796296296296,0.0158101851851852,20.537037037037,15.8484253005796
"광주","20160525",0.00267418592865208,0.444377575478195,0.0405137917952938,0.0202333232137715,55.2253380965278,34.4642662978501
"광주","20160526",0.00263980859695444,0.530448565209556,0.0430785483539515,0.0210270208457381,76.7075985465857,48.2837107422945
"광주","20160527",0.00299583022440315,0.545779838160333,0.0546943667695683,0.0190227696821283,90.5833333333333,56.6030549302092
"광주","20160528",0.00251851851851852,0.472222222222222,0.0507361111111111,0.0200694444444444,66.7824074074074,36.8854623376166
"광주","20160529",0.00243055555555556,0.466666666666667,0.0507222222222222,0.0148796296296296,61.3842592592593,32.2743512265055
"광주","20160530",0.0030787037037037,0.517592592592593,0.0534722222222222,0.0211388888888889,71.2407407407407,37.8299067820611
"광주","20160531",0.00288425925925926,0.5125,0.0465324074074074,0.0218842592592593,75.3611111111111,41.9734253005796
"광주","20160601",0.00398263111656343,0.523940336141575,0.0488933243313283,0.0191147945756912,68.3989712985533,38.9550321027233
"광주","20160602",0.00254501615305523,0.460527784008899,0.0569211215278251,0.016691278081085,68.6165638911459,40.9689209916122
"광주","20160603",0.00240566741013356,0.436507205107824,0.0515323103138123,0.0195388787693271,56.729188757581,33.7327597522362
"광주","20160604",0.00238888888888889,0.366666666666667,0.0339027777777778,0.0178518518518519,28.7222222222222,20.417869745024
"광주","20160605",0.00206944444444444,0.375,0.0335138888888889,0.0140416666666667,29.7916666666667,21.4410178931722
"광주","20160606",0.00192592592592593,0.358796296296296,0.0349490740740741,0.0127222222222222,30.6157407407407,21.3576845598388
"광주","20160607",0.002,0.396296296296296,0.0268055555555556,0.0168796296296296,23.9351851851852,17.880832707987
"광주","20160608",0.00232476385512324,0.411956794277537,0.0277637723765747,0.0185688767454147,37.577968916956,24.2327848163686
"광주","20160609",0.00284154237636792,0.441056591977954,0.0352729345422389,0.0177281258851121,39.3534539708334,27.0291312409298
"광주","20160610",0.00359745214923861,0.494880659820908,0.0523981093107101,0.0167590700262493,61.4027777777778,40.7512030783574
"광주","20160611",0.0019537037037037,0.30787037037037,0.0284212962962963,0.0112175925925926,36.1296296296296,25.3854623376166
"광주","20160612",0.00177314814814815,0.274537037037037,0.0167037037037037,0.0114537037037037,32.1990740740741,22.4549067820611
"광주","20160613",0.00193981481481481,0.318055555555556,0.0353981481481482,0.0124907407407407,26.4166666666667,18.7280799943417
"광주","20160614",0.00186111111111111,0.343981481481481,0.0348472222222222,0.0137314814814815,39.6527777777778,26.6447215968759
"광주","20160615",0.00188494904030843,0.290660497981241,0.0295508094136118,0.0126475804491184,27.5455615095486,20.1216235769926
"광주","20160616",0.00207499378213963,0.361004120765112,0.0439442890946922,0.0136242430679603,23.2731923299769,17.4550571668557
"광주","20160617",0.00237545985403278,0.424020578901074,0.0496388112140128,0.0187959178302765,39.6396678574653,26.1771540684157
"광주","20160618",0.00208333333333333,0.432407407407407,0.045212962962963,0.0134537037037037,38.8981481481481,28.0289808561351
"광주","20160619",0.00190740740740741,0.377314814814815,0.0438518518518519,0.0106296296296296,29.0046296296296,21.630832707987
"광주","20160620",0.00203529703976319,0.410118316218935,0.0248471251286271,0.0188907306211789,33.3634480168403,24.4364634559399
"광주","20160621",0.00223240118954704,0.37952263928363,0.0305137335391367,0.0150964652901826,32.7623751335648,22.5845865399556
"광주","20160622",0.00349803007570977,0.458293211953583,0.0267684602623614,0.0176224013356703,28.0146678574653,22.3577096239713
"광주","20160623",0.00208333333333333,0.373611111111111,0.0295092592592593,0.0147175925925926,23.5046296296296,16.6123141894685
"광주","20160624",0.00184259259259259,0.324537037037037,0.033962962962963,0.0138888888888889,14.7731481481481,12.9410178931722
"광주","20160625",0.00267592592592593,0.299074074074074,0.0491944444444444,0.0117453703703704,29.4814814814815,17.630832707987
"광주","20160626",0.00234259259259259,0.358333333333333,0.0535277777777778,0.0116712962962963,33.8055555555556,22.1493512265055
"광주","20160627",0.00333182326307588,0.439258235299102,0.0303933825874853,0.0204229487955764,36.327968916956,25.0151671596436
"광주","20160628",0.00519293437418699,0.526758235299102,0.0364119011060039,0.0189368376844653,41.9113022502894,29.570772843464
"광주","20160629",0.00370879318736611,0.432353912234408,0.0330971445473461,0.0154255474599061,25.9321134927083,21.0521791325482
"광주","20160630",0.0018287037037037,0.285648148148148,0.0284953703703704,0.012162037037037,14.1574074074074,12.1076845598388
"광주","20160701",0.00184722222222222,0.2375,0.0195462962962963,0.0103425925925926,10.2638888888889,10.3715734487277
"광주","20160702",0.0018287037037037,0.292592592592593,0.0231296296296296,0.0136574074074074,7.81481481481481,9.10305493020921
"광주","20160703",0.00177777777777778,0.326388888888889,0.0259305555555556,0.0138935185185185,12.625,11.6910178931722
"광주","20160704",0.00187788963235579,0.313822019922639,0.0137313843878864,0.0134833232137715,15.1967813501736,13.0290560485325
"광주","20160705",0.00179941585566847,0.25916564270651,0.012898012217115,0.00785813398076159,11.9560406094329,9.99662357699262
"광주","20160706",0.00164154859422829,0.261533952694324,0.014324015817917,0.00883073466900365,11.8711493389468,10.5290059202676
"광주","20160707",0.00165277777777778,0.278703703703704,0.016875,0.0123194444444444,13.7453703703704,10.9965734487277
"광주","20160708",0.00260648148148148,0.383333333333333,0.01975,0.0167777777777778,23.0787037037037,16.0104623376166
"광주","20160709",0.00206944444444444,0.366666666666667,0.0385,0.0141527777777778,35.75,25.042869745024
"광주","20160710",0.00219444444444444,0.386574074074074,0.0356203703703704,0.0133101851851852,43.0092592592593,28.6354623376166
"광주","20160711",0.0028503417815944,0.425832309373176,0.025523012217115,0.0175664673140949,41.7253380965278,28.6124144459982
"광주","20160712",0.00189686800490708,0.344800417061408,0.0198515217336284,0.01600387269759,16.9660788372685,13.7188959274797
"광주","20160713",0.0020513857799587,0.387909467789963,0.0277728374486437,0.0175227696821283,22.5818195780093,15.8994013547704
"광주","20160714",0.00202314814814815,0.363888888888889,0.030662037037037,0.0155185185185185,20.837962962963,15.5937956709499
"광주","20160715",0.00318518518518519,0.431481481481481,0.0388425925925926,0.0164537037037037,24.4953703703704,17.0752771524314
"광주","20160716",0.00189351851851852,0.356018518518519,0.031787037037037,0.0111990740740741,14.6666666666667,12.1400919672462
"광주","20160717",0.00184722222222222,0.35,0.0383611111111111,0.00964351851851852,20.0833333333333,14.9224993746537
"광주","20160718",0.00201214889161505,0.344840538441158,0.0253887917952938,0.0154694343248826,15.8264109798033,12.6864383918074
"광주","20160719",0.00435520133824042,0.528583339564454,0.0376896400463436,0.0193764632662702,33.4444886262732,23.6865386483372
"광주","20160720",0.00573657096514389,0.549946504827,0.0460693667695683,0.0185320289413876,28.7932246038194,21.9780799943417
"광주","20160721",0.00619907407407407,0.511574074074074,0.0435648148148148,0.0170694444444444,25.7407407407407,19.0197215968759
"광주","20160722",0.00684259259259259,0.55462962962963,0.0458796296296296,0.0189861111111111,38.5555555555556,26.4687956709499
"광주","20160723",0.00468518518518519,0.390740740740741,0.0319768518518519,0.0141574074074074,25.2731481481481,18.2789808561351
"광주","20160724",0.0019212962962963,0.269444444444444,0.0261898148148148,0.00814814814814815,20.25,15.5752771524314
"광주","20160725",0.00198148148148148,0.292592592592593,0.0233194444444444,0.0117453703703704,22.3055555555556,15.9549067820611
"광주","20160726",0.00197685185185185,0.286574074074074,0.0209027777777778,0.0116481481481481,19.9027777777778,14.7512030783574
"광주","20160727",0.00204478622603884,0.286480457521324,0.019097086291189,0.0106683191659468,21.0278219596065,15.0800321027233
"광주","20160728",0.00214709793192347,0.413741777163139,0.0407683049126092,0.0127188666258529,42.6628601874422,28.8948218534057
"광주","20160729",0.00202360800218093,0.324946504827,0.0290091815843832,0.0109672141265728,34.3618900796875,23.4780799943417
"광주","20160730",0.0020462962962963,0.275,0.0225555555555556,0.010875,23.2638888888889,18.2234253005796
"광주","20160731",0.00196296296296296,0.268518518518519,0.0191388888888889,0.00937037037037037,18.9583333333333,15.2373141894685
"광주","20160801",0.00194444444444444,0.294444444444444,0.0195092592592593,0.0134537037037037,19.7731481481481,15.3437956709499
"광주","20160802",0.00218922445262292,0.361373467175325,0.019407116126622,0.0182462659376108,29.5618314859954,20.5848121171476
"광주","20160803",0.00265471661276616,0.384797345180937,0.0241059183386297,0.017249570936171,26.5681074164353,19.2657937629547
"광주","20160804",0.0034111856585269,0.432945493329085,0.0323235109312223,0.0168560524176525,33.8119198496529,23.8629407927796
"광주","20160805",0.00325551824839334,0.440882732665705,0.0346337932100026,0.0179421736483255,34.2825841347223,24.7564342471657
"광주","20160806",0.0029684812113563,0.439493843776816,0.0408884228396323,0.0170255069816588,37.8103619125001,26.8721749879064
"광주","20160807",0.00261199972987482,0.383012362295335,0.0284578672840767,0.0149097662409181,32.6575841347223,23.427730543462
"광주","20160808",0.00273086002998773,0.414400227224066,0.0309623609826732,0.0181429002216796,30.4839951145256,21.6870649951186
"광주","20160809",0.00271431143575945,0.478155378180456,0.0296195742028903,0.021655842945519,35.6561587430557,23.9419703302051
"광주","20160810",0.00253503602344496,0.433221223186549,0.0307815724024893,0.0183500981569535,38.4501623154515,25.3726512064229
"광주","20160811",0.00262683941613111,0.368660510443483,0.0324858004116067,0.0177207083581429,30.3504264601852,21.020122622995
